"COD_GERENCIA_CATASTRO","COD_CCAA_INE","COD_DELEGACION_CATASTRO","COD_PROVINC_INE","COD_MUNICIPIO_CATASTRO","COD_MUNICIPIO_INE","COD_MUNICIPIO_IGN","ARH","TIPO_EXPLOTACION","AC","CC","VB_SUBPARCE","TIPO_FINCA","PCATASTRAL1","PCATASTRAL2","CARGO","SUBPARCELA","SUPERFICIE","SUP_SUBPARCELA","SUP_CONSTRUIDA","V_SUELO","VALOR_CALCULADO","VALOR_CALCULADO_SUBPARCELA","PORC_VCALC_SUBPARC","CLASIF_VCALC_SUBPARC","V_CONSTRUCCION","V_CATASTRAL","V_CATASTRAL_SUBPARCELA","V_CATASTRAL_SUBPAR_HECTAREA","PORC_SUPERF","CLASIF_SUPERF_SUBPARC","N_SUPARCELAS","RN","ID_MUESTRA","FECHA_EFECTO","MES_EFECTO","ANIO_EFECTO","ANIO_IAMIR","ID_ESTADO","ID_MOTIVO_ESTADO","VALOR_TRANS","VALOR_TRANS_SUBPARCELA","ANIO_ASIGNA_ESTADO","COORX","COORY","NINTERNO","IP","TIPO","AATIPO","CIRCULARIDAD","CONVEXIDAD","ELONGACION","PLUVIOMETRIA","TIPO_VERANO","ETP","VER","TMAX","TM","TMIN","CLASIF","INV","ARIDEZ","TUSEC","TUREG","REGIHU","REGITE","PLU","PSECO","PFRIO","PCAL","FECHA_CALC","ID_SUBPARCELA","ALTURA_MEDIA","PENDIENTE_MEDIA","POTENCIALAGROLOGICO","ORIENTACION_MEDIA","1_DISTANCIA","1_DELEG","1_MUNIC","1_MVRVALOR","1_ZON_VAL","2_DISTANCIA","2_DELEG","2_MUNIC","2_MVRVALOR","2_ZON_VAL","3_DISTANCIA","3_DELEG","3_MUNIC","3_MVRVALOR","3_ZON_VAL","4_DISTANCIA","4_DELEG","4_MUNIC","4_MVRVALOR","4_ZON_VAL","5_DISTANCIA","5_DELEG","5_MUNIC","5_MVRVALOR","5_ZON_VAL","6_DISTANCIA","6_DELEG","6_MUNIC","6_MVRVALOR","6_ZON_VAL","7_DISTANCIA","7_DELEG","7_MUNIC","7_MVRVALOR","7_ZON_VAL","8_DISTANCIA","8_DELEG","8_MUNIC","8_MVRVALOR","8_ZON_VAL","9_DISTANCIA","9_DELEG","9_MUNIC","9_MVRVALOR","9_ZON_VAL"
8,7,45,45,59,59,"45059",827,"AGR","TAS","C-",4320,"RUS","45059A0","4200072",0,"0",9146,9146,,,3951.07,3951.07,100,1,,300.89,300.89,328.99,100,1,1,1,817811,"13/03/2015","03","2015",2016,1,,3806,3806,2016,-393719.17671,4836693.08489,183963998,3,7.813157,1989,0.672,1,0.342,,"",750,4,34,14,,67,7,3,10,40,4,18,500,5,6,2,01/04/2016,150029185,591.63,4.2,2,69.93,4672.7,45,72,210,"U43",4742.61,45,72,210,"R44",4802.98,45,72,210,"U42",9160.06,45,79,210,"PR48",9231.28,45,79,210,"R47",9305.1,45,79,210,"U50",9748.14,45,59,210,"R49",9905.62,45,59,210,"R48",9905.73,45,26,100,"U42"
8,7,45,45,59,59,"45059",827,"AGR","TAS","C-",4320,"RUS","45059A0","4400218",0,"0",29672,29672,,,12818.3,12818.3,100,1,,976.46,976.46,329.08,100,1,1,1,955994,"26/09/2013","09","2013",2016,2,,8656,8656,2015,-396523.24015,4834499.56331,183965780,3,7.813157,1989,0.472,0.888,0.347,388.96,"BSk",750,4,34,14,5,67,7,3,10,40,4,18,500,5,6,2,10/11/2015,150016893,625.08,4.02,2,27.3,6504.18,45,72,210,"U44",6561.54,45,72,210,"U43",6587.62,45,72,210,"U43",9325.12,45,79,210,"U50",9346.44,45,79,210,"PR48",9415.83,45,79,210,"R47",9771.04,45,194,100,"U48",9881.65,45,194,100,"U46",9947.71,45,167,210,"R46"
8,7,45,45,59,59,"45059",827,"AGR","TAS","C-",4320,"RUS","45059A0","4500042",0,"0",3849,3849,,,1662.77,1662.77,100,1,,126.55,126.55,328.79,100,1,1,1,817815,"10/04/2015","04","2015",2016,1,,1540,1540,2016,-396143.45586,4836565.21398,183966569,3,7.813157,1989,0.507,1,0.549,,"",750,4,34,14,,67,7,3,10,40,4,18,500,5,6,2,01/04/2016,150004480,597.13,1.96,2,107.14,6494.52,45,72,210,"U43",6577.6,45,72,210,"R44",6584.44,45,72,210,"U44",8154.5,45,79,210,"PR48",8197.1,45,79,210,"U50",8235,45,79,210,"R47",10155.91,45,26,100,"U42",10163.68,45,26,100,"U41",10239.29,45,26,100,"U39"
8,7,45,45,59,59,"45059",827,"AGR","TAS","C-",4320,"RUS","45059A0","4000009",0,"0",1783,1783,,,770.26,770.26,100,1,,58.61,58.61,328.72,100,1,1,1,573553,"24/11/2014","11","2014",2016,2,,1071,1071,2015,-393410.23116,4837170.39328,183968879,3,7.813157,1989,0.354,0.974,0.647,396.14,"BSk",750,4,34,14,5,67,7,3,10,40,4,18,500,5,6,2,08/10/2015,150004114,582.34,2.3,2,305.18,4563.38,45,72,210,"U43",4613,45,72,210,"R44",4650.61,45,72,210,"PU45",9100.05,45,79,210,"PR48",9168.52,45,79,210,"R47",9268.82,45,79,210,"U50",9332.16,45,59,210,"R49",9490.34,45,59,210,"R48",9570.17,45,26,100,"U42"
8,7,45,45,59,59,"45059",827,"AGR","TAS","C-",4320,"RUS","45059A0","4200037",0,"0",12851,12851,,,5551.63,5551.63,100,1,,422.79,422.79,328.99,100,1,1,1,840126,"05/05/2015","05","2015",2016,1,,7159,7159,2016,-393298.12737,4836021.73417,183968980,3,7.813157,1989,0.561,0.926,0.427,,"",750,4,34,14,,67,7,3,10,40,4,18,500,5,6,2,01/04/2016,150020809,600.89,2.34,2,54.65,4242.47,45,72,210,"U43",4328.92,45,72,210,"R44",4342.39,45,72,210,"U44",9776.6,45,79,210,"PR48",9847.9,45,79,210,"R47",9919.92,45,79,210,"U50",10048.74,45,59,210,"R49",10124.3,45,167,210,"R46",10209.99,45,59,210,"R48"
8,7,45,45,59,59,"45059",827,"AGR","TAS","C-",4320,"RUS","45059A0","4200026",0,"0",11731,11731,,0,5067.79,5067.79,100,1,0,653.26,653.26,556.87,100,1,1,1,528592,"18/02/2014","02","2014",2016,2,,6000,6000,2015,-392610.44186,4835764.07467,183969429,2,13.222266,1989,0.366,0.998,0.803,397.15,"BSk",750,4,34,14,5,67,7,3,10,40,4,18,500,5,6,2,01/10/2015,150022446,603.45,2.11,2,262.13,3726.45,45,72,210,"U43",3805.39,45,72,210,"U44",3816,45,72,210,"R44",9781.89,45,167,210,"R46",10001.54,45,59,210,"R49",10013.03,45,167,210,"R45",10131.81,45,167,210,"R45",10166.95,45,59,210,"R48",10216.74,45,79,210,"PR48"
8,7,45,45,59,59,"45059",827,"AGR","TAS","C-",4320,"RUS","45059A0","4400071",0,"0",20243,20243,,,8744.98,8744.98,100,1,,666.09,666.09,329.05,100,1,1,1,553875,"22/07/2014","07","2014",2016,2,,10000,10000,2015,-393971.4656,4834299.60898,183969490,3,7.813157,1989,0.728,0.972,0.094,393.85,"BSk",750,4,34,14,5,67,7,3,10,40,4,18,500,5,6,2,06/10/2015,150003808,628.46,4.44,2,298.96,4602.65,45,72,210,"U44",4661.81,45,72,210,"U43",4718.85,45,72,210,"U43",9032.17,45,167,210,"R46",9298.09,45,167,210,"R45",9377.39,45,167,210,"R45",10494.9,45,79,210,"PR48",10561.43,45,79,210,"U50",10573.02,45,79,210,"R47"
8,7,45,45,59,59,"45059",827,"AGR","TAS","C-",4320,"RUS","45059A0","4500175",0,"0",9102,9102,,,3932.06,3932.06,100,1,,506.8,506.8,556.8,100,1,1,1,817829,"26/06/2015","06","2015",2016,1,,969,969,2016,-396498.21889,4835515.17923,183970336,2,13.222266,1989,0.466,0.995,0.646,,"",750,4,34,14,,67,7,3,10,40,4,18,500,5,6,2,01/04/2016,150002922,622.45,3.03,2,119.49,6609.45,45,72,210,"U44",6612.95,45,72,210,"U43",6659.29,45,72,210,"U43",8674.19,45,79,210,"U50",8676.33,45,79,210,"PR48",8754.72,45,79,210,"R47",10383.8,45,194,100,"U48",10491.06,45,194,100,"U46",10595.21,45,194,100,"U45"
8,7,45,45,59,59,"45059",827,"AGR","TAS","C-",4320,"RUS","45059A0","4200023",0,"0",14244,14244,,,6153.41,6153.41,100,1,,468.71,468.71,329.06,100,1,1,1,559233,"22/08/2014","08","2014",2016,2,,7280,7280,2015,-392829.1329,4835740.6159,183970642,3,7.813157,1989,0.554,1,0.609,397.15,"BSk",750,4,34,14,5,67,7,3,10,40,4,18,500,5,6,2,07/10/2015,150003347,605.37,1.56,2,36.61,3823.04,45,72,210,"U43",3904.06,45,72,210,"U44",3914.49,45,72,210,"R44",9827.26,45,167,210,"R46",10060.82,45,167,210,"R45",10129.29,45,79,210,"PR48",10142.42,45,59,210,"R49",10177.09,45,167,210,"R45",10200.3,45,79,210,"R47"
8,7,45,45,59,59,"45059",827,"AGR","TAS","C-",4320,"RUS","45059A0","4300070",0,"0",20209,20209,0,0,8730.29,8730.29,100,1,0,1125.46,1125.46,556.91,100,1,1,1,955303,"24/09/2013","09","2013",2016,2,,9706,9706,2015,-393212.80449,4835684.26541,183970709,2,13.222266,1989,0.366,0.999,0.765,394.93,"BSk",750,4,34,14,5,67,7,3,10,40,4,18,500,5,6,2,10/11/2015,150003539,608.34,3.49,2,21.77,4046.94,45,72,210,"U43",4118.59,45,72,210,"U44",4139.01,45,72,210,"R44",9845.19,45,167,210,"R46",9906.08,45,79,210,"PR48",9978.84,45,79,210,"R47",10034.55,45,79,210,"U50",10085.16,45,167,210,"R45",10194.61,45,167,210,"R45"
8,7,45,45,59,59,"45059",827,"AGR","TAS","C-",4320,"RUS","45059A0","4600094",0,"0",6494,6494,,,2805.41,2805.41,100,1,,147.81,147.81,227.61,100,1,1,1,817828,"26/06/2015","06","2015",2016,1,,1364,1364,2016,-397524.5371,4835391.4669,183971091,4,5.409109,1989,0.534,0.984,0.454,,"",750,4,34,14,,67,7,3,10,40,4,18,500,5,6,2,01/04/2016,150004178,649.54,1.86,2,46.9,7414.49,45,72,210,"U44",7434.74,45,72,210,"U43",7466.38,45,72,210,"U43",8415.81,45,79,210,"U50",8450.81,45,79,210,"PR48",8513.27,45,79,210,"R47",9762.64,45,194,100,"U48",9861.59,45,194,100,"U46",9962.15,45,194,100,"U45"
8,7,45,45,59,59,"45059",827,"AGR","TAS","C-",4320,"RUS","45059A0","4600058",0,"0",22083,22083,,,9539.86,9539.86,100,1,,1229.82,1229.82,556.91,100,1,1,1,954907,"22/11/2013","11","2013",2016,2,,9100,9100,2015,-397112.71727,4835288.18856,183971093,2,13.222266,1989,0.378,0.98,0.499,389.34,"BSk",750,4,34,14,5,67,7,3,10,40,4,18,500,5,6,2,10/11/2015,150004227,635.07,1.9,2,140.57,7002.07,45,72,210,"U44",7031.52,45,72,210,"U43",7054.64,45,72,210,"U43",8532.46,45,79,210,"U50",8557.05,45,79,210,"PR48",8624.67,45,79,210,"R47",9899.6,45,194,100,"U48",10001.14,45,194,100,"U46",10102.78,45,194,100,"U45"
8,7,45,45,59,59,"45059",827,"AGR","TAS","C-",4320,"RUS","45059A0","4400185",0,"0",14376,14376,,,6210.43,6210.43,100,1,,472.99,472.99,329.01,100,1,1,1,817805,"27/02/2015","02","2015",2016,1,,6575,6575,2016,-396403.71694,4834116.90125,183971291,3,7.813157,1989,0.606,0.945,0.337,,"",750,4,34,14,,67,7,3,10,40,4,18,500,5,6,2,01/04/2016,150001242,624.82,1.91,2,127.06,6472.36,45,72,210,"U44",6532.69,45,72,210,"U43",6586.96,45,72,210,"U43",9662.29,45,194,100,"U48",9687.6,45,79,210,"U50",9696.04,45,167,210,"R46",9710.07,45,79,210,"PR48",9775.61,45,194,100,"U46",9778.97,45,79,210,"R47"
8,7,45,45,59,59,"45059",827,"AGR","TAS","C-",4320,"RUS","45059A0","4400181",0,"a",16086,14659,,,7337.3,6332.69,86.31,3,,507.48,482.35,329.05,91.13,2,2,1,817804,"27/02/2015","02","2015",2016,3,69,6435,5553.93,2016,-396350.86539,4834040.6337,183971438,3,7.813157,1989,0.376,0.97,0.669,,"",750,4,34,14,,67,7,3,10,40,4,18,500,5,6,2,01/04/2016,150001441,623.19,2.11,2,96.59,6377.03,45,72,210,"U44",6438.16,45,72,210,"U43",6500.65,45,72,210,"U43",9609.74,45,167,210,"R46",9616.7,45,194,100,"U48",9730.05,45,194,100,"U46",9734.83,45,79,210,"U50",9760.17,45,79,210,"PR48",9827.68,45,79,210,"R47"
8,7,45,45,59,59,"45059",827,"AGR","TAS","C-",4320,"RUS","45059A0","3200049",0,"0",2158,2158,,,932.26,932.26,100,1,,70.89,70.89,328.5,100,1,1,1,1112302,"23/10/2015","10","2015",2016,1,,735,735,2016,-391462.01497,4842078.88611,183971588,3,7.813157,1989,0.701,1,0.367,,"",750,5,34,14,,65,7,3,10,40,4,13,500,4,6,2,01/04/2016,150002223,706.04,0.79,2,39.17,4642.81,45,72,210,"U45",4801.97,45,72,210,"PU45",5322.62,45,59,210,"R49",5477.5,45,59,210,"R48",5629.84,45,59,210,"R48",5961.96,45,72,210,"R44",6043.68,45,26,100,"U41",6068.22,45,26,100,"U42",6120.44,45,26,100,"U39"
8,7,45,45,59,59,"45059",827,"AGR","TAS","C-",4320,"RUS","45059A0","4100004",0,"0",5254,5254,,,2269.73,2269.73,100,1,,425.54,425.54,809.94,100,1,1,1,573554,"24/11/2014","11","2014",2016,3,24,4721,4721,2015,-394196.50061,4837008.91572,183971727,1,19.232387,1989,0.542,0.999,0.457,396.14,"BSk",750,4,34,14,5,67,7,3,10,40,4,18,500,5,6,2,08/10/2015,150028365,579.33,0.71,2,338.79,5117.59,45,72,210,"U43",5178.31,45,72,210,"R44",5253.57,45,72,210,"U42",8772.47,45,79,210,"PR48",8844.31,45,79,210,"R47",8912.66,45,79,210,"U50",9664.76,45,26,100,"U42",9675.86,45,59,210,"R49",9677.87,45,26,100,"U41"
8,7,45,45,59,59,"45059",827,"AGR","TAS","C-",4320,"RUS","45059A0","4500015",0,"0",5062,5062,,,2186.78,2186.78,100,1,,281.81,281.81,556.72,100,1,1,1,817814,"10/04/2015","04","2015",2016,1,,2025,2025,2016,-395409.28799,4836371.78568,183971877,2,13.222266,1989,0.817,1,0.028,,"",750,4,34,14,,67,7,3,10,40,4,18,500,5,6,2,01/04/2016,150002734,593.36,2.93,2,337.25,5911.75,45,72,210,"U43",5995.28,45,72,210,"R44",6004.54,45,72,210,"U44",8601.98,45,79,210,"PR48",8670.97,45,79,210,"U50",8680.25,45,79,210,"R47",10230.79,45,26,100,"U42",10241.7,45,26,100,"U41",10310.54,45,26,100,"U39"
8,7,45,45,59,59,"45059",827,"AGR","TAS","C-",4320,"RUS","45059A0","4400189",0,"0",5745,5745,,,2481.84,2481.84,100,1,,188.96,188.96,328.91,100,1,1,1,840122,"24/11/2014","11","2014",2016,1,,2679,2679,2016,-394779.59857,4835535.15663,183971995,3,7.813157,1989,0.597,1,0.474,,"",750,4,34,14,,67,7,3,10,40,4,18,500,5,6,2,01/04/2016,150001265,598.83,2.96,2,61.92,5347.74,45,72,210,"U43",5377.52,45,72,210,"U44",5423.15,45,72,210,"U43",9412.35,45,79,210,"PR48",9486.3,45,79,210,"U50",9490.04,45,79,210,"R47",10157.86,45,167,210,"R46",10428,45,167,210,"R45",10501.08,45,167,210,"R45"
8,7,45,45,59,59,"45059",827,"AGR","TAS","C-",4320,"RUS","45059A0","4400165",0,"0",7237,7237,,,3126.38,3126.38,100,1,,238.08,238.08,328.98,100,1,1,1,817813,"10/04/2015","04","2015",2016,1,,2442,2442,2016,-395514.85191,4835362.23786,183972644,3,7.813157,1989,0.358,1,0.814,,"",750,4,34,14,,67,7,3,10,40,4,18,500,5,6,2,01/04/2016,150001857,615.07,3.7,2,313.66,5891.74,45,72,210,"U44",5911.26,45,72,210,"U43",5942.68,45,72,210,"U43",9159.15,45,79,210,"PR48",9195.63,45,79,210,"U50",9239.91,45,79,210,"R47",10177.78,45,167,210,"R46",10456.96,45,167,210,"R45",10513.96,45,167,210,"R45"
8,7,45,45,59,59,"45059",827,"AGR","TAS","C-",4320,"RUS","45059A0","4400027",0,"0",10901,10901,,,4709.23,4709.23,100,1,,358.65,358.65,329.01,100,1,1,1,817803,"27/02/2015","02","2015",2016,1,,4360,4360,2016,-394614.34476,4833795.63142,183972672,3,7.813157,1989,0.4,0.939,0.458,,"",750,4,34,14,,67,7,3,10,40,4,18,500,5,6,2,01/04/2016,150002247,641.76,4.58,2,228.89,5089.69,45,72,210,"U44",5154.48,45,72,210,"U43",5261.53,45,72,210,"U43",8825.55,45,167,210,"R46",9100.85,45,167,210,"R45",9165.25,45,167,210,"R45",10548.51,45,79,210,"PR48",10577.15,45,79,210,"U50",10629.65,45,79,210,"R47"
8,7,45,45,59,59,"45059",827,"AGR","TAS","C-",4320,"RUS","45059A0","3700057",0,"0",5449,5449,,,2353.97,2353.97,100,1,,179.22,179.22,328.9,100,1,1,1,534752,"21/01/2014","01","2014",2016,2,,2100,2100,2015,-394498.03885,4844354.84447,183972768,3,7.813157,1989,0.457,1,0.645,424.52,"BSk",750,5,34,14,5,65,7,3,10,40,4,13,500,4,6,2,02/10/2015,150001596,692.44,1.09,2,144.56,4058.73,45,26,100,"U42",4067.84,45,26,100,"U41",4141.09,45,26,100,"U39",5468,45,79,210,"PR48",5507.6,45,59,210,"R49",5545.51,45,79,210,"R47",5601.81,45,59,210,"R48",5641.56,45,79,210,"R46",5828.8,45,59,210,"R47"
8,7,45,45,59,59,"45059",827,"AGR","TAS","C-",4320,"RUS","45059A0","0300167",0,"0",16925,16925,,,7311.6,7311.6,100,1,,556.9,556.9,329.04,100,1,1,1,579065,"20/10/2014","10","2014",2016,3,24,16529.69,16529.69,2015,-383100.90818,4850908.25158,183973278,3,7.813157,1989,0.38,0.892,0.543,459.42,"Csa",750,5,34,14,5,65,8,3,10,40,4,8,500,4,6,2,10/10/2015,150012181,719.87,1.16,2,148.74,2747.83,45,59,210,"PR49",2910.97,45,59,210,"R48",2944.07,45,59,210,"R49",6952.36,45,122,450,"PR42",7049.44,45,122,450,"U41",7184.1,45,122,450,"R42",7509.04,45,116,210,"U48",7555.42,45,26,100,"U41",7732.72,45,26,100,"U42"
8,7,45,45,59,59,"45059",827,"AGR","TAS","C-",4320,"RUS","45059A0","2200071",0,"0",8929,8929,,,3857.33,3857.33,100,1,,497.19,497.19,556.83,100,1,1,1,579061,"07/10/2014","10","2014",2016,2,,5200,5200,2015,-386630.60032,4844213.81138,183973424,2,13.222266,1989,0.534,1,0.563,443.49,"Csa",750,4,34,14,5,67,7,3,10,40,4,18,500,4,6,2,10/10/2015,150029794,701.97,1.24,2,173.81,3224.82,45,59,210,"PR49",3353.33,45,59,210,"R49",3356.03,45,59,210,"R48",4573.49,45,72,210,"U45",4818.35,45,72,210,"PU45",6336.55,45,72,210,"U41",6534.58,45,26,100,"U41",6713.41,45,26,100,"U39",6763.42,45,26,100,"U42"
8,7,45,45,59,59,"45059",827,"AGR","TAS","C-",4320,"RUS","45059A0","0400157",0,"0",4191,4191,,,1810.51,1810.51,100,1,,137.83,137.83,328.87,100,1,1,1,954791,"29/10/2013","10","2013",2016,2,,1700,1700,2015,-383376.2863,4850355.15649,183974455,3,7.813157,1989,0.736,1,0.331,459.42,"Csa",750,5,34,14,5,65,8,3,10,40,4,8,500,4,6,2,10/11/2015,150029753,716.69,1.65,2,317.95,2423.95,45,59,210,"PR49",2576.3,45,59,210,"R49",2579.11,45,59,210,"R48",7280.72,45,122,450,"PR42",7362.81,45,122,450,"U41",7368.16,45,26,100,"U41",7533.88,45,122,450,"R42",7568.83,45,26,100,"U42",7618.98,45,26,100,"U39"
8,7,45,45,59,59,"45059",827,"AGR","TAS","C-",4320,"RUS","45059A0","0700058",0,"0",1854,1854,,0,800.93,800.93,100,1,0,60.92,60.92,328.59,100,1,1,1,817806,"03/03/2015","03","2015",2016,1,,970,970,2016,-383880.076,4848641.61706,183974517,3,7.813157,1989,0.791,1,0.28,,"",750,5,34,14,,65,8,3,10,40,4,8,500,4,6,2,01/04/2016,150017660,727.7,1.91,2,227.95,2059.43,45,59,210,"PR49",2069.49,45,59,210,"R49",2070.52,45,59,210,"PR49",7058.27,45,26,100,"U41",7305.03,45,26,100,"U39",7306.35,45,26,100,"U42",8242.9,45,122,450,"PR42",8269.45,45,72,210,"U45",8297.57,45,122,450,"U41"
8,7,45,45,59,59,"45059",827,"AGR","TAS","C-",4320,"RUS","45059A0","1700243",0,"0",2246,2246,,,970.27,970.27,100,1,,124.98,124.98,556.46,100,1,1,1,955363,"30/10/2013","10","2013",2016,2,,1100,1100,2015,-378971.75822,4842009.3798,183975333,2,13.222266,1989,0.61,1,0.37,441.44,"Csa",750,4,34,14,5,67,7,3,10,40,4,18,500,4,6,2,05/08/2015,150002687,715.16,0.85,2,142.74,6222.43,45,72,210,"U45",6222.43,45,72,210,"U45",6290.19,45,72,210,"PU45",6290.19,45,72,210,"PU45",7230.32,45,72,210,"U41",7230.32,45,72,210,"U41",7467.52,45,85,210,"U47",7467.52,45,85,210,"U47",7711.29,45,59,210,"PR49"
8,7,45,45,59,59,"45059",827,"AGR","TAS","C-",4320,"RUS","45059A0","1700243",0,"0",2246,2246,,,970.27,970.27,100,1,,124.98,124.98,556.46,100,1,1,1,497303,"08/01/2015","01","2015",2016,2,,1338,1338,2015,-378971.75822,4842009.3798,183975333,2,13.222266,1989,0.61,1,0.37,441.44,"Csa",750,4,34,14,5,67,7,3,10,40,4,18,500,4,6,2,05/08/2015,150002687,715.16,0.85,2,142.74,6222.43,45,72,210,"U45",6222.43,45,72,210,"U45",6290.19,45,72,210,"PU45",6290.19,45,72,210,"PU45",7230.32,45,72,210,"U41",7230.32,45,72,210,"U41",7467.52,45,85,210,"U47",7467.52,45,85,210,"U47",7711.29,45,59,210,"PR49"
8,7,45,45,59,59,"45059",827,"AGR","TAS","C-",4320,"RUS","45059A0","0600176",0,"0",5235,5235,,0,2261.52,2261.52,100,1,0,172.15,172.15,328.84,100,1,1,1,580195,"12/11/2014","11","2014",2016,2,,2675,2675,2015,-381142.89282,4849955.02138,183975627,3,7.813157,1989,0.706,1,0.241,458.9,"Csa",750,5,34,14,5,65,8,3,10,40,4,8,500,4,7,2,10/10/2015,150012638,732.81,0.68,2,264.43,4078.91,45,59,210,"PR49",4180.71,45,59,210,"R49",4220,45,59,210,"PR49",7954.22,45,199,210,"R49",7978.75,45,199,210,"R50",7994.3,45,199,210,"R49",8420.78,45,116,210,"U48",8533.16,45,122,450,"PR42",8650.19,45,122,450,"U41"
8,7,45,45,59,59,"45059",827,"AGR","TAS","C-",4320,"RUS","45059A0","2400175",0,"0",4705,4705,,,2032.56,2032.56,100,1,,261.92,261.92,556.68,100,1,1,1,580192,"11/11/2014","11","2014",2016,2,,2600,2600,2015,-387950.17737,4847014.39182,183976777,2,13.222266,1989,0.509,0.937,0.36,451.88,"Csa",750,5,34,14,5,65,8,3,10,40,4,8,500,4,6,2,10/10/2015,150000628,721.81,0.72,2,283.68,987.98,45,59,210,"R49",1068.84,45,59,210,"R48",1107.97,45,59,210,"R48",4458.73,45,26,100,"U41",4662.02,45,26,100,"U39",4734.15,45,26,100,"U42",6773.93,45,72,210,"U45",7059.67,45,72,210,"PU45",8358.86,45,122,450,"PU43"
8,7,45,45,59,59,"45059",827,"AGR","TAS","C-",4320,"RUS","45059A0","0400055",0,"0",3989,3989,,0,1723.25,1723.25,100,1,0,222.05,222.05,556.66,100,1,1,1,1143921,"17/11/2015","11","2015",2016,1,,2222,2222,2016,-381061.19358,4850238.38962,183977246,2,13.222266,1989,0.817,1,0.115,,"",750,5,34,14,,65,8,3,10,40,4,8,500,4,7,2,01/04/2016,150013783,732.13,2.23,2,300.1,4197.4,45,59,210,"PR49",4310.71,45,59,210,"R49",4344.62,45,59,210,"R48",7880.4,45,199,210,"R49",7918,45,199,210,"R50",7944.22,45,199,210,"R49",8273.53,45,116,210,"U48",8466.01,45,122,450,"PR42",8589.05,45,122,450,"U41"
8,7,45,45,59,59,"45059",827,"AGR","TAS","C-",4320,"RUS","45059A0","0400167",0,"0",4659,4659,,,2012.69,2012.69,100,1,,153.18,153.18,328.78,100,1,1,1,1145072,"05/11/2015","11","2015",2016,1,,2800,2800,2016,-382858.5293,4850166.40514,183977337,3,7.813157,1989,0.406,1,0.682,,"",750,5,34,14,,65,8,3,10,40,4,8,500,4,6,2,01/04/2016,150013864,722.71,1.73,2,223.96,2826.96,45,59,210,"PR49",2957.57,45,59,210,"R49",2977.59,45,59,210,"R48",7653.25,45,122,450,"PR42",7743.49,45,122,450,"U41",7797.91,45,26,100,"U41",7894.28,45,122,450,"R42",8004.33,45,26,100,"U42",8048.83,45,26,100,"U39"
8,7,45,45,59,59,"45059",827,"AGR","TAS","C-",4320,"RUS","45059A0","0400041",0,"0",3070,3070,,,1326.24,1326.24,100,1,,100.87,100.87,328.57,100,1,1,1,830349,"10/09/2015","09","2015",2016,1,,900,900,2016,-381240.76103,4850186.42341,183977878,3,7.813157,1989,0.557,0.958,0.429,,"",750,5,34,14,,65,8,3,10,40,4,8,500,4,7,2,01/04/2016,150015558,732.5,0.85,2,326.1,4003.28,45,59,210,"PR49",4114.64,45,59,210,"R49",4149.9,45,59,210,"R48",7981.81,45,199,210,"R49",8016.9,45,199,210,"R50",8040.9,45,199,210,"R49",8260.09,45,116,210,"U48",8365.04,45,122,450,"PR42",8483.9,45,122,450,"U41"
8,7,45,45,59,59,"45059",827,"AGR","TAS","C-",4320,"RUS","45059A0","1800201",0,"0",7195,7195,,,3108.24,3108.24,100,1,,400.6,400.6,556.78,100,1,1,1,817801,"17/02/2015","02","2015",2016,1,,1000,1000,2016,-383403.9807,4843946.20236,183978109,2,13.222266,1989,0.677,1,0.301,,"",750,4,34,14,,67,7,3,10,40,4,18,500,4,6,2,01/04/2016,150020262,701.95,0.81,2,122.96,4265.61,45,59,210,"PR49",4475.04,45,59,210,"R49",4510.92,45,59,210,"R48",4934.86,45,72,210,"U45",5121.2,45,72,210,"PU45",6575.42,45,72,210,"U41",8639.97,45,26,100,"U41",8836.64,45,26,100,"U39",8915.86,45,26,100,"U42"
8,7,45,45,59,59,"45059",827,"AGR","TAS","C-",4320,"RUS","45059A0","1700242",0,"0",56482,56482,,,24400.22,24400.22,100,1,,3145.79,3145.79,556.95,100,1,1,1,955323,"30/10/2013","10","2013",2016,3,74,27250,27250,2015,-379114.86928,4841880.08608,183978184,2,13.222266,1989,0.67,0.99,0.26,436.77,"Csa",750,4,34,14,5,67,7,3,10,40,4,18,500,4,6,2,05/08/2015,150002681,715,0.99,2,199.92,5878.65,45,72,210,"U45",5878.65,45,72,210,"U45",5945.5,45,72,210,"PU45",5945.5,45,72,210,"PU45",6886.13,45,72,210,"U41",6886.13,45,72,210,"U41",7332.28,45,85,210,"U47",7332.28,45,85,210,"U47",7604.72,45,59,210,"PR49"
8,7,45,45,59,59,"45059",827,"AGR","TAS","C-",4320,"RUS","45059A0","1700242",0,"0",56482,56482,,,24400.22,24400.22,100,1,,3145.79,3145.79,556.95,100,1,1,1,497302,"08/01/2015","01","2015",2016,3,74,33662,33662,2015,-379114.86928,4841880.08608,183978184,2,13.222266,1989,0.67,0.99,0.26,436.77,"Csa",750,4,34,14,5,67,7,3,10,40,4,18,500,4,6,2,05/08/2015,150002681,715,0.99,2,199.92,5878.65,45,72,210,"U45",5878.65,45,72,210,"U45",5945.5,45,72,210,"PU45",5945.5,45,72,210,"PU45",6886.13,45,72,210,"U41",6886.13,45,72,210,"U41",7332.28,45,85,210,"U47",7332.28,45,85,210,"U47",7604.72,45,59,210,"PR49"
